status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
1,15,2,1,7009.2,1,5,2,1,2,4,2,45,3,2,1,4,2,2,1,0
2,43,0,10,21394.8,1,3,1,1,1,2,2,34,1,2,1,4,2,2,1,0
1,27,1,4,10508.4,1,4,2,3,2,3,2,38,2,2,2,4,2,1,1,0
1,28,1,4,12128.4,1,4,2,2,2,3,2,39,2,1,1,3,2,2,1,0
2,43,1,7,9787.199999999999,1,3,3,4,3,2,2,33,1,1,2,3,2,1,1,0
2,43,2,6,9962.4,1,3,3,4,3,2,2,33,1,1,2,3,2,1,1,0
1,18,1,3,11934.0,1,5,2,1,1,4,2,43,3,2,1,4,2,2,1,0
1,17,2,1,5731.2,1,5,3,2,2,4,2,43,3,1,1,3,2,2,1,0
1,28,1,3,6750.0,1,3,3,4,2,2,2,36,1,1,2,3,2,1,1,0
1,18,3,0,3343.2,1,5,4,3,3,4,2,42,3,1,2,3,2,1,1,0
1,24,1,3,11772.0,1,4,2,2,2,3,2,41,2,2,1,4,2,2,1,0
1,18,2,1,7789.2,1,5,2,2,2,4,2,43,3,1,1,3,2,2,1,0
1,18,2,2,9700.8,1,5,2,2,2,4,2,43,3,2,1,4,2,2,1,0
1,32,1,4,10549.199999999999,1,4,3,3,2,3,2,36,2,1,2,3,2,1,1,0
2,45,2,6,9608.4,1,3,4,4,3,2,2,32,1,1,2,3,2,1,1,0
2,43,1,7,14078.4,1,3,3,3,2,2,2,33,1,1,1,3,2,2,1,0
1,31,3,1,3142.7999999999997,1,3,4,4,3,2,2,35,1,1,2,3,2,1,1,0
1,21,0,4,15984.0,1,4,1,1,1,3,2,43,2,2,1,4,2,2,1,0
1,28,2,3,7059.599999999999,1,4,3,3,3,3,2,37,2,1,2,3,2,1,1,0
2,43,1,6,9535.199999999999,1,3,4,4,3,2,2,33,1,1,2,3,2,1,1,0
2,42,1,7,15933.599999999999,1,4,2,3,2,3,2,34,2,1,1,3,2,2,1,0
1,23,1,3,10838.4,1,4,2,2,2,3,2,40,2,2,1,4,2,2,1,0
1,16,0,3,15832.8,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
1,18,3,1,3169.2,1,3,4,4,3,2,2,41,1,1,2,3,2,1,1,0
2,24,0,5,16855.2,1,4,1,1,1,3,2,41,2,2,1,4,2,2,1,0
2,33,0,7,17996.399999999998,1,4,1,2,1,3,2,38,2,2,1,4,2,2,1,0
2,37,1,5,13149.6,1,4,2,3,2,3,2,35,2,1,1,3,2,2,1,0
2,35,1,5,11853.6,1,4,3,3,2,3,2,35,2,1,1,3,2,2,1,0
2,43,0,9,20592.0,1,4,1,2,2,3,2,34,2,2,1,4,2,2,1,0
1,24,2,2,5152.8,1,4,4,3,3,3,2,39,2,1,2,3,2,1,1,0
2,36,0,8,18555.6,1,4,1,2,1,3,2,36,2,2,1,4,2,2,1,0
1,20,1,2,9297.6,1,4,2,2,2,3,2,42,2,2,1,4,2,2,1,0
2,44,2,7,13146.0,1,4,3,4,3,3,2,33,2,1,1,3,2,2,1,0
1,25,2,2,5034.0,1,4,4,4,3,3,2,38,2,1,2,3,2,1,1,0
1,29,1,3,7575.599999999999,1,3,3,3,2,2,2,37,1,1,2,3,2,1,1,0
2,35,0,7,18847.2,1,5,1,2,2,4,2,37,3,2,1,4,2,2,1,0
2,41,0,7,13956.0,1,3,2,3,2,2,2,33,1,2,2,4,2,1,1,0
2,39,0,7,17806.8,1,4,2,2,2,3,2,35,2,2,1,4,2,2,1,0
2,44,0,10,21759.6,1,3,1,1,1,2,2,34,1,2,1,4,2,2,1,0
2,32,0,7,16644.0,1,4,2,2,1,3,2,37,2,2,1,4,2,2,1,0
1,20,0,4,17679.6,1,5,1,1,1,4,2,43,3,2,1,4,2,2,1,0
1,35,2,3,6843.599999999999,1,4,4,4,3,3,2,35,2,1,2,3,2,1,1,0
1,22,1,3,10183.199999999999,1,4,2,2,2,3,2,41,2,2,1,4,2,2,1,0
2,30,0,6,18476.399999999998,1,4,1,1,1,3,2,39,2,2,1,4,2,2,1,0
1,23,2,2,7694.4,1,4,3,3,2,3,2,40,2,1,2,3,2,1,1,0
1,33,1,5,10503.6,1,3,3,3,2,2,2,36,1,1,2,3,2,1,1,0
1,17,2,1,9326.4,1,5,2,2,2,4,2,44,3,1,1,3,2,2,1,0
1,27,0,5,14721.6,1,4,2,2,1,3,2,40,2,2,1,4,2,2,1,0
1,17,1,2,10764.0,1,5,2,1,1,4,2,44,3,2,1,4,2,2,1,0
2,44,0,10,21848.399999999998,1,4,1,1,1,3,2,34,2,2,1,4,2,2,1,0
1,20,1,3,11118.0,1,4,2,2,1,3,2,42,2,2,1,4,2,2,1,0
2,42,0,8,18027.6,1,3,2,2,1,2,2,34,1,2,1,4,2,2,1,0
1,20,2,2,8694.0,1,5,2,2,2,4,2,42,3,1,1,3,2,2,1,0
1,14,3,0,4015.2,1,5,3,2,3,4,2,45,3,1,1,3,2,2,1,0
1,18,2,1,6487.2,1,4,3,2,2,3,2,43,2,1,1,3,2,2,1,0
1,31,1,5,10489.199999999999,1,3,3,3,2,2,2,36,1,2,2,4,2,1,1,0
2,46,0,9,12979.199999999999,1,3,3,4,2,2,2,32,1,1,2,3,2,1,1,0
1,19,0,4,17090.399999999998,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
1,31,2,3,7060.8,1,4,3,4,3,3,2,36,2,1,2,3,2,1,1,0
2,36,0,7,16408.8,1,4,2,2,2,3,2,36,2,2,1,4,2,2,1,0
2,37,1,6,15106.8,1,4,2,3,2,3,2,35,2,1,1,3,2,2,1,0
1,18,1,2,14656.8,1,5,1,1,2,4,2,44,3,2,1,4,2,2,1,0
2,47,0,10,18148.8,1,3,2,4,1,2,2,32,1,2,2,4,2,1,1,0
1,19,2,1,7935.599999999999,1,5,2,2,3,4,2,43,3,1,1,3,2,2,1,0
1,31,1,5,14787.599999999999,1,5,2,2,2,4,2,38,3,1,1,3,2,2,1,0
1,17,2,1,8433.6,1,5,2,2,2,4,2,43,3,1,1,3,2,2,1,0
1,16,2,1,5402.4,1,5,3,2,2,4,2,44,3,1,2,3,2,1,1,0
2,37,1,6,10350.0,1,3,3,4,2,2,2,34,1,1,2,3,2,1,1,0
1,14,2,0,6660.0,1,5,2,1,2,4,2,45,3,2,1,4,2,2,1,0
2,34,0,9,21500.399999999998,1,4,1,1,1,3,2,38,2,2,1,4,2,2,1,0
2,45,0,10,21639.6,1,3,1,2,1,2,2,33,1,2,1,4,2,2,1,0
1,21,0,4,15636.0,1,5,1,1,1,4,2,43,3,2,1,4,2,2,1,0
1,21,1,3,9640.8,1,4,2,2,2,3,2,41,2,2,2,4,2,1,1,0
1,14,3,0,3241.2,1,5,3,2,2,4,2,45,3,1,2,3,2,1,1,0
2,47,2,7,7448.4,1,3,4,4,3,2,2,32,1,1,2,3,2,1,1,0
1,19,2,2,8250.0,1,5,2,2,2,4,2,43,3,1,1,3,2,2,1,0
2,41,1,7,12694.8,1,3,3,3,2,2,2,33,1,1,2,3,2,1,1,0
2,44,0,9,18292.8,1,3,2,3,1,2,2,33,1,2,1,4,2,2,1,0
2,35,1,6,15579.599999999999,1,4,2,2,2,3,2,37,2,1,1,3,2,2,1,0
2,47,0,9,12177.6,1,3,4,4,2,2,2,32,1,1,2,3,2,1,1,0
2,45,0,9,20553.6,1,3,1,2,1,2,2,33,1,2,1,4,2,2,1,0
1,18,3,0,3598.7999999999997,1,5,4,3,3,4,2,42,3,1,2,3,2,1,1,0
2,38,0,8,18494.399999999998,1,4,1,2,1,3,2,36,2,2,1,4,2,2,1,0
1,23,3,1,4969.2,1,4,3,3,3,3,2,40,2,1,2,3,2,1,1,0
2,35,0,7,19191.6,1,5,1,1,2,4,2,38,3,2,1,4,2,2,1,0
1,29,1,5,11847.6,1,4,2,3,2,3,2,37,2,2,2,4,2,1,1,0
1,18,0,5,19947.6,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
2,35,1,5,11310.0,1,4,3,3,2,3,2,35,2,1,2,3,2,1,1,0
1,35,2,4,9546.0,1,4,3,3,3,3,2,35,2,1,2,3,2,1,1,0
1,17,2,1,4616.4,1,4,3,3,2,3,2,43,2,1,2,3,2,1,1,0
1,24,2,2,7528.799999999999,1,4,3,3,3,3,2,40,2,1,1,3,2,2,1,0
2,33,0,8,19557.6,1,4,1,1,1,3,2,38,2,2,1,4,2,2,1,0
2,24,0,5,16417.2,1,4,1,1,1,3,2,41,2,2,1,4,2,2,1,0
2,47,0,9,12082.8,1,3,4,4,2,2,2,32,1,1,2,3,2,1,1,0
1,17,3,0,2839.2,1,4,4,4,3,3,2,42,2,1,2,3,2,1,1,0
1,24,1,4,15610.8,1,5,1,1,2,4,2,41,3,2,1,4,2,2,1,0
2,26,0,5,17797.2,1,5,1,1,1,4,2,41,3,2,1,4,2,2,1,0
2,36,1,5,14424.0,1,4,2,3,2,3,2,36,2,1,1,3,2,2,1,0
1,27,1,4,13081.199999999999,1,4,2,2,2,3,2,39,2,2,1,4,2,2,1,0
2,19,0,5,18574.8,1,5,1,1,1,4,2,43,3,2,1,4,2,2,1,0
2,37,0,8,18607.2,1,4,1,2,1,3,2,36,2,2,1,4,2,2,1,0
1,21,0,4,13294.8,1,4,2,2,1,3,2,42,2,2,1,4,2,2,1,0
2,41,0,9,20848.8,1,3,1,2,1,2,2,34,1,2,1,4,2,2,1,0
1,31,1,4,8377.199999999999,1,3,3,3,2,2,2,36,1,1,2,3,2,1,1,0
2,47,0,10,21026.399999999998,1,3,1,3,1,2,2,32,1,2,1,4,2,2,1,0
1,19,2,2,7826.4,1,4,2,2,2,3,2,42,2,1,1,3,2,2,1,0
2,40,1,6,12250.8,1,3,3,3,2,2,2,34,1,1,2,3,2,1,1,0
2,35,0,7,18463.2,1,4,1,2,2,3,2,37,2,2,1,4,2,2,1,0
1,35,2,4,11424.0,1,4,3,3,3,3,2,36,2,1,1,3,2,2,1,0
1,32,1,5,10725.6,1,4,3,3,2,3,2,36,2,1,2,3,2,1,1,0
1,23,3,1,3740.3999999999996,1,4,4,4,3,3,2,39,2,1,2,3,2,1,1,0
1,22,2,2,10834.8,1,5,2,2,2,4,2,42,3,1,1,3,2,2,1,0
1,33,2,3,5682.0,1,3,4,4,3,2,2,35,1,1,2,3,2,1,1,0
1,34,2,4,10227.6,1,4,3,3,3,3,2,36,2,1,1,3,2,2,1,0
2,26,0,6,16998.0,1,4,1,1,1,3,2,40,2,2,1,4,2,2,1,0
1,28,0,5,14269.199999999999,1,4,2,2,2,3,2,39,2,2,1,4,2,2,1,0
2,37,1,6,12686.4,1,4,3,3,2,3,2,35,2,1,1,3,2,2,1,0
2,44,0,10,22059.6,1,5,1,1,1,4,2,35,3,2,1,4,2,2,1,0
1,22,1,3,14252.4,1,5,1,1,2,4,2,42,3,2,1,4,2,2,1,0
1,24,1,3,9205.199999999999,1,4,3,3,2,3,2,40,2,1,1,3,2,2,1,0
1,28,2,2,7394.4,1,4,3,3,3,3,2,38,2,1,1,3,2,2,1,0
2,30,0,6,18384.0,1,4,1,1,1,3,2,39,2,2,1,4,2,2,1,0
2,45,0,8,14732.4,1,3,3,4,2,2,2,33,1,1,1,3,2,2,1,0
1,14,3,0,3684.0,1,5,3,2,2,4,2,45,3,1,2,3,2,1,1,0
1,21,1,3,13004.4,1,4,2,2,1,3,2,42,2,2,1,4,2,2,1,0
1,30,1,5,13996.8,1,4,2,2,2,3,2,38,2,2,1,4,2,2,1,0
1,21,0,5,18655.2,1,5,1,1,1,4,2,43,3,2,1,4,2,2,1,0
1,30,1,5,13776.0,1,4,2,2,2,3,2,38,2,1,1,3,2,2,1,0
2,35,0,6,15597.599999999999,1,4,2,2,2,3,2,36,2,2,1,4,2,2,1,0
1,31,3,2,4466.4,1,3,4,4,3,2,2,35,1,1,2,3,2,1,1,0
1,18,3,1,5085.599999999999,1,5,3,3,3,4,2,43,3,1,1,3,2,2,1,0
2,40,0,9,20289.6,1,4,1,2,1,3,2,35,2,2,1,4,2,2,1,0
1,21,3,1,3967.2,1,4,4,4,3,3,2,40,2,1,2,3,2,1,1,0
2,48,0,10,22041.6,1,3,1,2,1,2,2,32,1,2,1,4,2,2,1,0
1,16,2,1,8173.2,1,5,2,2,2,4,2,44,3,2,1,4,2,2,1,0
2,33,0,9,19921.2,1,3,1,1,1,2,2,37,1,2,1,4,2,2,1,0
1,19,1,3,13698.0,1,5,1,1,2,4,2,43,3,2,1,4,2,2,1,0
1,33,1,5,11629.199999999999,1,4,2,3,2,3,2,36,2,1,1,3,2,2,1,0
1,33,2,3,5625.599999999999,1,3,4,4,3,2,2,35,1,1,2,3,2,1,1,0
1,22,0,4,14134.8,1,5,1,1,1,4,2,42,3,2,1,4,2,2,1,0
1,35,2,4,8300.4,1,3,3,4,2,2,2,35,1,1,2,3,2,1,1,0
1,23,3,1,4695.599999999999,1,4,4,3,3,3,2,39,2,1,2,3,2,1,1,0
1,39,2,4,6643.2,1,3,4,4,3,2,2,33,1,1,2,3,2,1,1,0
1,15,1,1,10411.199999999999,1,5,1,1,1,4,2,45,3,2,1,4,2,2,1,0
1,25,0,5,14836.8,1,4,2,2,1,3,2,40,2,2,1,4,2,2,1,0
2,39,0,8,19851.6,1,4,1,2,1,3,2,35,2,2,1,4,2,2,1,0
2,42,0,7,11911.199999999999,1,3,3,4,2,2,2,33,1,2,2,4,2,1,1,0
2,44,0,10,21811.2,1,4,1,1,1,3,2,34,2,2,1,4,2,2,1,0
2,42,1,7,9020.4,1,3,4,4,2,2,2,33,1,1,2,3,2,1,1,0
1,33,2,4,8427.6,1,4,3,4,3,3,2,36,2,1,2,3,2,1,1,0
1,24,2,2,7309.2,1,4,3,3,3,3,2,39,2,1,1,3,2,2,1,0
2,41,0,9,20704.8,1,4,1,2,1,3,2,35,2,2,1,4,2,2,1,0
1,15,1,1,8556.0,1,5,2,1,2,4,2,44,3,2,1,4,2,2,1,0
2,48,0,9,15076.8,1,3,3,4,2,2,2,32,1,1,2,3,2,1,1,0
1,17,3,0,3172.7999999999997,1,4,4,4,3,3,2,42,2,1,2,3,2,1,1,0
2,42,2,5,8614.8,1,3,4,4,3,2,2,33,1,1,2,3,2,1,1,0
2,37,0,7,16245.599999999999,1,4,2,2,2,3,2,35,2,2,1,4,2,2,1,0
1,25,1,4,7506.0,1,3,3,3,2,2,2,38,1,2,2,4,2,1,1,0
1,17,2,1,6429.599999999999,1,4,3,2,2,3,2,43,2,1,2,3,2,1,1,0
1,19,2,1,8496.0,1,5,2,2,2,4,2,43,3,1,1,3,2,2,1,0
1,23,2,2,8193.6,1,4,3,3,2,3,2,40,2,1,1,3,2,2,1,0
1,22,2,1,4929.599999999999,1,4,4,3,3,3,2,39,2,1,2,3,2,1,1,0
1,28,2,2,5367.599999999999,1,4,4,4,3,3,2,37,2,1,2,3,2,1,1,0
1,15,3,0,4837.2,1,5,3,2,3,4,2,44,3,1,1,3,2,2,1,0
2,35,0,8,19993.2,1,4,1,1,1,3,2,37,2,2,1,4,2,2,1,0
1,29,2,3,9420.0,1,4,3,3,3,3,2,38,2,1,1,3,2,2,1,0
1,20,1,2,8023.2,1,4,3,2,2,3,2,41,2,2,2,4,2,1,1,0
2,39,0,9,21517.2,1,5,1,1,1,4,2,37,3,2,1,4,2,2,1,0
2,34,0,7,16294.8,1,4,2,2,1,3,2,36,2,2,1,4,2,2,1,0
1,23,2,3,11918.4,1,5,2,2,2,4,2,42,3,1,1,3,2,2,1,0
2,37,0,7,14496.0,1,3,2,3,2,2,2,35,1,2,2,4,2,1,1,0
1,26,1,4,12614.4,1,4,2,2,2,3,2,40,2,2,1,4,2,2,1,0
1,15,2,0,4942.8,1,5,3,2,2,4,2,44,3,1,2,3,2,1,1,0
1,25,0,5,14821.199999999999,1,4,2,2,1,3,2,40,2,2,1,4,2,2,1,0
1,25,3,2,5792.4,1,4,3,3,3,3,2,39,2,1,2,3,2,1,1,0
2,42,1,7,13435.199999999999,1,3,3,3,2,2,2,33,1,1,2,3,2,1,1,0
1,19,1,3,14534.4,1,5,1,1,2,4,2,44,3,2,1,4,2,2,1,0
1,22,2,2,8097.599999999999,1,4,3,3,2,3,2,41,2,1,1,3,2,2,1,0
2,28,0,5,14473.199999999999,1,4,2,2,2,3,2,39,2,2,1,4,2,2,1,0
1,20,2,2,6033.599999999999,1,4,3,3,2,3,2,41,2,1,2,3,2,1,1,0
2,33,0,7,17716.8,1,4,1,2,1,3,2,38,2,2,1,4,2,2,1,0
2,37,0,7,14150.4,1,3,2,3,2,2,2,35,1,2,2,4,2,1,1,0
1,16,2,1,6962.4,1,4,2,2,2,3,2,44,2,2,2,4,2,1,1,0
2,43,0,9,18064.8,1,3,2,3,1,2,2,33,1,2,1,4,2,2,1,0
2,36,1,5,9198.0,1,3,3,4,2,2,2,34,1,1,2,3,2,1,1,0
1,17,3,1,3868.7999999999997,1,4,3,3,3,3,2,43,2,1,2,3,2,1,1,0
1,25,2,2,6906.0,1,4,3,3,3,3,2,39,2,1,2,3,2,1,1,0
2,44,0,9,18744.0,1,3,2,3,1,2,2,33,1,2,1,4,2,2,1,0
2,46,0,9,15559.199999999999,1,3,3,4,2,2,2,32,1,1,2,3,2,1,1,0
1,14,3,0,3892.7999999999997,1,5,3,2,3,4,2,45,3,1,1,3,2,2,1,0
2,38,1,6,14978.4,1,4,2,3,2,3,2,35,2,1,1,3,2,2,1,0
2,36,0,6,13028.4,1,3,2,3,2,2,2,35,1,2,2,4,2,1,1,0
1,16,2,1,8316.0,1,5,2,2,2,4,2,44,3,2,1,4,2,2,1,0
1,19,2,1,5632.8,1,4,3,3,3,3,2,42,2,1,2,3,2,1,1,0
1,15,3,0,5106.0,1,5,3,2,3,4,2,44,3,1,1,3,2,2,1,0
2,27,0,7,19292.399999999998,1,4,1,1,1,3,2,40,2,2,1,4,2,2,1,0
1,21,2,2,9606.0,1,5,2,2,2,4,2,42,3,1,1,3,2,2,1,0
1,28,1,5,14416.8,1,4,2,2,2,3,2,39,2,2,1,4,2,2,1,0
2,34,1,5,9022.8,1,3,3,4,2,2,2,35,1,2,2,4,2,1,1,0
2,44,0,8,18252.0,1,4,2,3,2,3,2,33,2,2,1,4,2,2,1,0
1,28,3,1,4149.599999999999,1,4,4,4,3,3,2,37,2,1,2,3,2,1,1,0
2,45,1,7,11360.4,1,3,3,4,3,2,2,32,1,1,2,3,2,1,1,0
1,14,3,0,2779.2,1,5,4,3,3,4,2,45,3,1,2,3,2,1,1,0
2,35,0,8,21040.8,1,4,1,1,1,3,2,38,2,2,1,4,2,2,1,0
1,27,1,4,13449.6,1,5,2,2,2,4,2,40,3,2,1,4,2,2,1,0
2,34,0,6,12886.8,1,3,2,3,2,2,2,36,1,2,1,4,2,2,1,0
1,27,1,5,16312.8,1,5,1,1,2,4,2,40,3,2,1,4,2,2,1,0
1,25,1,4,12537.6,1,4,2,2,2,3,2,40,2,2,1,4,2,2,1,0
1,32,1,5,12102.0,1,4,2,3,2,3,2,37,2,1,1,3,2,2,1,0
1,18,3,1,5155.2,1,5,3,3,3,4,2,42,3,1,1,3,2,2,1,0
1,17,0,3,15651.599999999999,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
1,25,2,2,5622.0,1,3,3,4,2,2,2,38,1,1,2,3,2,1,1,0
1,23,2,2,5106.0,1,4,4,3,3,3,2,39,2,1,2,3,2,1,1,0
1,23,0,5,18049.2,1,5,1,1,1,4,2,43,3,2,1,4,2,2,1,0
1,14,3,0,3044.4,1,5,4,3,3,4,2,45,3,1,2,3,2,1,1,0
1,30,3,1,3210.0,1,3,4,4,3,2,2,35,1,1,2,3,2,1,1,0
2,23,0,6,17522.399999999998,1,4,1,1,1,3,2,42,2,2,1,4,2,2,1,0
2,22,0,5,17672.399999999998,1,5,1,1,1,4,2,42,3,2,1,4,2,2,1,0
1,17,2,1,5319.599999999999,1,4,3,3,3,3,2,43,2,1,2,3,2,1,1,0
2,47,0,9,17140.8,1,3,2,4,2,2,2,32,1,1,1,3,2,2,1,0
1,16,2,1,4560.0,1,4,3,3,2,3,2,43,2,1,2,3,2,1,1,0
1,16,2,1,5648.4,1,4,3,2,2,3,2,44,2,1,2,3,2,1,1,0
2,43,0,8,16407.6,1,3,2,3,2,2,2,33,1,2,1,4,2,2,1,0
1,23,1,3,11360.4,1,4,2,2,2,3,2,41,2,2,1,4,2,2,1,0
1,26,1,4,11544.0,1,4,2,2,2,3,2,39,2,2,1,4,2,2,1,0
1,26,1,4,12894.0,1,5,2,2,2,4,2,40,3,2,1,4,2,2,1,0
2,33,1,5,12998.4,1,4,2,3,2,3,2,37,2,2,1,4,2,2,1,0
1,20,2,1,6685.2,1,5,3,3,3,4,2,42,3,1,1,3,2,2,1,0
1,17,1,2,12756.0,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
1,21,0,4,13400.4,1,4,2,2,1,3,2,42,2,2,1,4,2,2,1,0
1,23,0,4,11757.6,1,4,2,2,1,3,2,40,2,2,2,4,2,1,1,0
1,25,2,3,7404.0,1,4,3,3,2,3,2,38,2,1,2,3,2,1,1,0
1,25,2,3,8794.8,1,4,3,3,2,3,2,39,2,1,1,3,2,2,1,0
1,39,2,5,11464.8,1,4,3,3,3,3,2,35,2,1,1,3,2,2,1,0
2,33,0,8,19801.2,1,4,1,1,1,3,2,37,2,2,1,4,2,2,1,0
1,25,1,4,13650.0,1,4,2,2,2,3,2,40,2,2,1,4,2,2,1,0
1,29,1,4,8390.4,1,3,3,3,2,2,2,36,1,2,2,4,2,1,1,0
2,29,0,6,14683.199999999999,1,3,2,2,1,2,2,38,1,2,2,4,2,1,1,0
2,46,0,9,17568.0,1,3,2,3,1,2,2,32,1,2,2,4,2,1,1,0
1,16,3,1,6120.0,1,5,2,2,3,4,2,44,3,1,1,3,2,2,1,0
2,47,1,8,15921.599999999999,1,4,3,4,3,3,2,32,2,1,1,3,2,2,1,0
2,25,0,7,19298.399999999998,1,4,1,1,1,3,2,41,2,2,1,4,2,2,1,0
1,20,3,1,4087.2,1,4,4,3,3,3,2,41,2,1,2,3,2,1,1,0
1,18,3,0,4287.599999999999,1,5,3,3,3,4,2,42,3,1,1,3,2,2,1,0
2,19,0,6,20980.8,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
2,34,0,7,19155.6,1,4,1,1,1,3,2,38,2,2,1,4,2,2,1,0
2,41,0,9,21111.6,1,4,1,1,1,3,2,35,2,2,1,4,2,2,1,0
1,18,0,3,9631.199999999999,1,3,2,2,1,2,2,42,1,2,2,4,2,1,1,0
1,23,0,4,15535.199999999999,1,4,1,1,1,3,2,41,2,2,1,4,2,2,1,0
1,25,0,5,14025.6,1,4,2,2,1,3,2,40,2,2,1,4,2,2,1,0
1,23,2,2,8812.8,1,4,3,3,2,3,2,40,2,1,1,3,2,2,1,0
2,30,0,6,17073.6,1,5,1,2,2,4,2,39,3,2,1,4,2,2,1,0
1,23,2,3,7632.0,1,4,3,3,2,3,2,40,2,1,2,3,2,1,1,0
1,15,3,0,6049.2,1,5,2,2,3,4,2,45,3,1,1,3,2,2,1,0
1,16,2,1,6999.599999999999,1,5,2,2,2,4,2,44,3,2,1,4,2,2,1,0
1,17,0,4,17056.8,1,5,1,1,1,4,2,44,3,2,1,4,2,2,1,0
2,40,0,9,20083.2,1,3,1,2,1,2,2,35,1,2,1,4,2,2,1,0
2,48,0,10,19894.8,1,3,2,3,2,2,2,32,1,1,1,3,2,2,1,0
1,15,3,0,4123.2,1,5,3,2,3,4,2,45,3,1,1,3,2,2,1,0
2,38,0,8,19752.0,1,4,1,2,1,3,2,36,2,2,1,4,2,2,1,0
1,21,1,3,16006.8,1,5,1,1,2,4,2,43,3,2,1,4,2,2,1,0
1,34,2,4,10132.8,1,4,3,3,2,3,2,36,2,1,1,3,2,2,1,0
1,21,0,4,13425.6,1,4,2,2,1,3,2,42,2,2,1,4,2,2,1,0
1,22,1,4,14904.0,1,5,1,1,2,4,2,42,3,2,1,4,2,2,1,0
2,33,1,5,11834.4,1,4,2,3,2,3,2,36,2,1,1,3,2,2,1,0
1,24,0,4,15009.599999999999,1,4,1,1,1,3,2,41,2,2,1,4,2,2,1,0
2,43,0,8,16563.6,1,3,2,3,2,2,2,33,1,2,2,4,2,1,1,0
1,24,0,4,11854.8,1,4,2,2,2,3,2,40,2,2,1,4,2,2,1,0
2,39,0,8,19578.0,1,4,1,2,2,3,2,36,2,2,1,4,2,2,1,0
1,18,2,1,7063.2,1,4,3,2,2,3,2,43,2,1,1,3,2,2,1,0
2,34,1,6,14236.8,1,4,2,2,2,3,2,36,2,2,1,4,2,2,1,0
2,35,0,6,12985.199999999999,1,3,2,3,2,2,2,35,1,2,2,4,2,1,1,0
1,20,2,2,7142.4,1,4,3,3,2,3,2,42,2,1,2,3,2,1,1,0
1,14,2,0,4646.4,1,5,3,2,2,4,2,45,3,2,2,4,2,1,1,0
1,21,2,2,11246.4,1,5,2,2,2,4,2,42,3,1,1,3,2,2,1,0
2,43,0,9,19430.399999999998,1,4,1,2,2,3,2,34,2,2,1,4,2,2,1,0
1,23,0,4,14257.199999999999,1,4,2,2,1,3,2,41,2,2,1,4,2,2,1,0
2,36,0,7,17632.8,1,4,1,2,1,3,2,36,2,2,1,4,2,2,1,0
2,42,0,9,19533.6,1,3,1,2,1,2,2,34,1,2,1,4,2,2,1,0
1,25,1,3,9220.8,1,4,3,3,2,3,2,39,2,2,2,4,2,1,1,0
2,43,1,8,15444.0,1,4,2,3,2,3,2,33,2,1,1,3,2,2,1,0
1,16,0,4,17644.8,1,5,1,1,1,4,2,45,3,2,1,4,2,2,1,0
1,15,3,0,2704.7999999999997,1,5,4,4,3,4,2,43,3,1,2,3,2,1,1,0
2,33,0,7,16540.8,1,3,2,2,1,2,2,37,1,2,1,4,2,2,1,0
1,21,3,0,3234.0,1,5,4,4,3,4,2,40,3,1,2,3,2,1,1,0
1,14,3,0,2774.4,1,5,4,3,3,4,2,44,3,1,2,3,2,1,1,0
1,16,2,1,11912.4,1,5,1,1,2,4,2,44,3,2,1,4,2,2,1,0
1,26,0,5,14800.8,1,4,2,2,1,3,2,40,2,2,1,4,2,2,1,0
1,14,3,0,3789.6,1,5,3,2,2,4,2,45,3,1,1,3,2,2,1,0
1,24,2,2,6352.8,1,4,3,3,2,3,2,39,2,1,2,3,2,1,1,0
2,42,0,9,21390.0,1,5,1,1,1,4,2,35,3,2,1,4,2,2,1,0
2,39,1,6,10574.4,1,3,3,4,2,2,2,34,1,1,2,3,2,1,1,0
1,16,3,0,3951.6,1,5,3,3,3,4,2,43,3,1,2,3,2,1,1,0
1,20,1,3,14929.199999999999,1,5,1,1,2,4,2,43,3,2,1,4,2,2,1,0
2,43,1,6,8487.6,1,3,4,4,2,2,2,32,1,1,2,3,2,1,1,0
2,46,0,9,17348.399999999998,1,3,2,3,2,2,2,32,1,2,1,4,2,2,1,0
1,28,2,3,8114.4,1,4,3,3,2,3,2,37,2,1,2,3,2,1,1,0
1,17,2,1,4315.2,1,4,3,3,2,3,2,42,2,1,2,3,2,1,1,0
1,21,3,1,3116.4,1,4,4,4,3,3,2,39,2,1,2,3,2,1,1,0
2,42,1,7,14208.0,1,4,2,3,2,3,2,34,2,1,1,3,2,2,1,0
2,32,0,7,18619.2,1,4,1,1,1,3,2,38,2,2,1,4,2,2,1,0
2,40,1,7,15357.599999999999,1,4,2,3,2,3,2,34,2,1,1,3,2,2,1,0
1,20,3,1,3622.7999999999997,1,4,4,4,3,3,2,40,2,1,2,3,2,1,1,0
1,29,1,5,12926.4,1,4,2,2,2,3,2,38,2,2,1,4,2,2,1,0
